Date,Close,High,Low,Open,Volume
2024-08-21,39.025089263916016,39.17227744598464,38.36763673895513,38.662020589584685,13915600
2024-08-22,38.05363082885742,38.48539181380124,37.81812824002093,38.48539181380124,19744100
2024-08-23,38.60314178466797,38.81902226973818,38.08307015417632,38.5148273810707,15858600
2024-08-26,38.495201110839844,38.9269583328969,38.338198144342186,38.838647673535085,9216600
2024-08-27,38.485389709472656,38.524637643301936,37.93587746015717,38.191005874654316,8482900
2024-08-28,37.641502380371094,38.004571083543034,37.327496408452696,38.004571083543034,16988600
2024-08-29,38.15176010131836,38.40688853026315,37.78868768268093,37.81812831377753,13328500
2024-08-30,37.89662551879883,38.249883123520526,37.62187126768014,38.063443273582266,13171500
2024-09-03,36.57191467285156,37.39618120164972,36.20884600637085,37.29805200581299,25260000
2024-09-04,36.218658447265625,36.66023048739815,36.032218582874656,36.19903260734349,15685100
2024-09-05,36.63079071044922,37.12142544007273,36.581724242890125,36.954607685512855,16260000
2024-09-06,35.63970947265625,36.728919263399675,35.54158401573636,36.47378708621399,19939200
2024-09-09,36.071468353271484,36.18922339879072,35.82615095664268,35.924280161242045,15264700
2024-09-10,36.522850036621094,36.53266108406867,35.76727211279799,36.071463245869225,13942800
2024-09-11,36.689666748046875,36.70929258763329,35.80652642613499,36.208846779541176,10854700
2024-09-12,38.47557830810547,38.69145880779143,37.30786888659184,37.347120567124975,35275900
2024-09-13,39.33909606933594,39.466662157842705,39.02509011550868,39.05452700391554,27456000
2024-09-16,39.14284133911133,39.47647313233404,38.8386501774866,39.25078158739606,12162500
2024-09-17,38.750335693359375,39.329284870370444,38.57370687710202,38.95640139791089,17906900
2024-09-18,38.32838821411133,40.22223865828242,38.28913653553099,39.01527387303672,41241400
2024-09-19,38.97602844238281,39.496100115631805,38.52464159619409,39.34890818311974,22284500
2024-09-20,39.75122833251953,39.918046104643835,39.3096600239619,39.64329182496418,28604400
2024-09-23,39.57460021972656,40.4184888344813,39.54515958970015,39.78066591368135,19153300
2024-09-24,40.63437271118164,40.811001533098825,39.584414571588574,39.97692389657039,27422400
2024-09-25,40.53624725341797,40.90912699459682,40.40868116130608,40.52643246150749,18581100
2024-09-26,40.86006164550781,41.16425654004501,40.447930249598805,40.84043580619127,21027600
2024-09-27,39.60403823852539,40.80118824509357,39.554975511407015,40.614744641499165,25323400
2024-09-30,39.074153900146484,39.42741154356259,38.61295600532587,39.34890818136064,24523200
2024-10-01,39.692352294921875,39.996543446323344,39.21152858960747,39.55497516290236,22975900
2024-10-02,39.61384963989258,40.02598478650347,39.2998436916396,39.74141572613478,13265800
2024-10-03,38.81902313232422,39.123214284505,38.612953690520904,39.10358844513106,17147200
2024-10-04,38.809207916259766,39.437219796368,38.61295326791443,38.90733711205547,15816800
2024-10-07,38.298946380615234,38.563889587841715,38.102695480369825,38.55407854012783,15133300
2024-10-08,38.259700775146484,38.2695118234575,37.66112576052686,37.95550587205806,16180400
2024-10-09,38.063446044921875,38.063446044921875,37.45505623994041,37.71999946277178,16477900
2024-10-10,39.12321472167969,39.14284056127293,38.0438197467743,38.25970023905384,22975000
2024-10-11,39.299842834472656,39.70216318084968,39.240969059988174,39.28021699522913,12060100
2024-10-14,39.40778350830078,39.554975432608806,38.936774591059674,39.182091969408965,7455300
2024-10-15,39.91804122924805,39.91804122924805,39.22134082329692,39.37834378440205,19942200
2024-10-16,40.232051849365234,40.938567128461194,40.12411159914265,40.37924378025899,20379100
2024-10-17,40.71287155151367,41.10537708965371,40.408676671277256,40.58530547357635,22965700
2024-10-18,42.34178161621094,42.49878459090811,41.03669134765315,41.21332016209325,31223500
2024-10-21,42.41046905517578,43.18566911653958,42.27309192387703,42.930540693162776,21060600
2024-10-22,43.2641716003418,43.39173768107893,42.70484829520069,42.70484829520069,21161600
2024-10-23,42.4497184753418,42.979604923098606,42.10627563508066,42.685224810982454,22959800
2024-10-24,41.340885162353516,42.69503437981205,40.62455887516995,42.65578644460384,31946100
2024-10-25,40.78156280517578,41.3703230228572,40.63437087913234,41.12500564161558,21541200
2024-10-28,40.58530807495117,40.85025129538173,40.45774198883731,40.5558711870965,14784900
2024-10-29,41.232948303222656,41.340888556210224,40.70306183032715,41.01706779724751,20281300
2024-10-30,40.73249816894531,41.17407022371812,40.26148922493643,41.16425917505488,18161400
2024-10-31,39.58441162109375,40.124109095281675,39.123213760103276,40.065235321195104,27998400
2024-11-01,39.10358810424805,40.055420717732964,39.10358810424805,39.731603729001094,14358100
2024-11-04,39.15265655517578,39.61385069842,38.956401896461976,39.51572524068624,13299700
2024-11-05,39.35872268676758,39.77085410558891,39.12321634512231,39.613851125574165,16833300
2024-11-06,37.91625213623047,38.259698700431244,36.85648304353719,37.494305960059755,44258400
2024-11-07,38.82883834838867,39.0545299105462,38.004571722434584,38.269514967553384,26922000
2024-11-08,38.28913497924805,38.603140908635595,37.90644048675984,38.49520066855001,22864200
2024-11-11,36.042030334472656,37.02329989024892,35.51214387597437,36.719104980389616,45733600
2024-11-12,35.43363952636719,35.77708232772871,35.001878583803226,35.59064248459614,37430800
2024-11-13,34.893943786621094,35.95371287034063,34.893943786621094,35.72802134087486,24799000
2024-11-14,35.05094909667969,35.29626648119005,34.530873696110284,34.64862873581254,34765200
2024-11-15,34.844879150390625,35.502331677962005,34.73694264707685,35.25701429696075,20360400
2024-11-18,36.326595306396484,36.58172371509153,35.796708907669235,35.865397469365824,33546000
2024-11-19,37.17049026489258,37.21955299197828,36.522852534921334,36.7877957530795,22829200
2024-11-20,37.013484954833984,37.14104728855191,36.80741552489369,37.0232960023331,16236500
2024-11-21,37.42561721801758,37.48449473414975,36.88591975483365,37.405991379306855,21175800
2024-11-22,37.56299591064453,37.84756496893636,37.307867483268296,37.74943951454076,19691300
2024-11-25,36.44435119628906,36.542480399143734,36.091093552504944,36.29716300687657,31492500
2024-11-26,36.5915412902832,36.70929258454565,36.140158209572014,36.41491247726645,9924400
2024-11-27,36.7485466003418,37.2588072322518,36.6209805065527,37.04292672633892,15286800
2024-11-29,36.954612731933594,37.14105260708172,36.79760974674401,37.0134902550971,7275300
2024-12-02,36.140159606933594,36.670042323225644,36.022404564871984,36.47378766303593,16539100
2024-12-03,36.99386215209961,37.4059935593056,36.40509818620307,36.40509818620307,18593800
2024-12-04,36.89573287963867,37.298053237742444,36.84667015172283,37.07236169473264,8149100
2024-12-05,36.82704162597656,37.278428422321085,36.44434713559967,36.934981865466646,9910000
2024-12-06,36.130340576171875,36.70928969702128,36.05184096725368,36.70928969702128,13455700
2024-12-09,37.199928283691406,38.14194614806842,37.199928283691406,37.30786853250994,30314300
2024-12-10,37.26861572265625,37.798502159023656,37.19992715608042,37.68075086535739,13338500
2024-12-11,38.357826232910156,38.436325849140324,37.36674565062122,37.523748626327766,21116900
2024-12-12,36.954612731933594,37.70037597577251,36.91536104982459,37.5924394648424,22705200
2024-12-13,35.963531494140625,36.67985783615692,35.80652851155139,36.54248069429713,19521400
2024-12-16,35.73783493041992,36.20884760473596,35.610272585070305,36.169595924668585,11421200
2024-12-17,35.512142181396484,35.6298972176079,35.119636623763434,35.31589127420302,14782900
2024-12-18,33.883235931396484,35.41401775743622,33.71642190678282,35.306077509393866,32773200
2024-12-19,33.7458610534668,34.29537337880047,33.549606384187165,34.069681819265156,22161700
2024-12-20,34.079490661621094,34.46218518315134,33.7949215967538,33.853799116699314,27872000
2024-12-23,34.16189193725586,34.23138691025295,33.63571463108016,33.98318949606563,14593200
2024-12-24,34.16189193725586,34.33066814824308,33.89383827547051,34.271099405449,5322000
2024-12-26,34.221458435058594,34.5093645383628,34.112250974029664,34.281023386753105,8720800
2024-12-27,34.012969970703125,34.13210744927478,33.586073927659214,33.834271327229175,10587100
2024-12-30,33.52650451660156,33.76477189458716,33.179025891851,33.65556822220559,18268000
2024-12-31,33.665496826171875,33.80448677099888,33.35773067177497,33.40737318394915,8034600
2025-01-02,35.08518600463867,35.144754746386255,34.191673814384544,34.21153006163374,24527000
2025-01-03,34.74763870239258,35.04547484811753,34.7178562239777,34.97597987368811,13694400
2025-01-06,34.330665588378906,34.96605031537032,34.271096850026574,34.74763539527013,13039000
2025-01-07,34.79727554321289,35.601436501567086,34.61857310802307,34.99583422533401,16976300
2025-01-08,35.64114761352539,35.7106425814945,35.00575909793518,35.164605280034806,25009000
2025-01-10,35.71064376831055,36.633938415947014,35.48230261065308,36.395667241282965,19827300
2025-01-13,35.12489700317383,35.402876878439585,34.846913340716306,35.37309440243019,15738500
2025-01-14,36.05812072753906,36.14747194986227,35.253959726630185,35.253959726630185,16157700
2025-01-15,36.45523452758789,36.65378941349732,35.92905347579117,36.52472949509453,17436900
2025-01-16,36.355953216552734,36.901986725972165,36.31624451177421,36.70343184050451,13483600
2025-01-17,36.48501968383789,36.75307334414137,35.859561143129774,36.06804984816046,16420400
2025-01-21,37.33881759643555,37.676366213138984,36.84242279464766,36.84242279464766,26496400
2025-01-22,37.25939178466797,37.775642821550804,37.04098065201148,37.72600409991031,12555800
2025-01-23,37.229610443115234,37.24946668981458,36.57436945080408,36.85234933021129,12871700
2025-01-24,37.676368713378906,37.88485363503905,37.56716124378777,37.71608120908333,13728000
2025-01-27,37.080692291259766,37.318963476057256,36.58429746119101,37.318963476057256,15489400
2025-01-28,37.42816925048828,37.51752046734398,36.94170067267574,37.209754323242834,10986700
2025-01-29,37.62672805786133,37.97420290947653,37.179971972076174,37.3884568830453,11319800
2025-01-30,39.135765075683594,39.4435312218478,38.29189541198333,38.38124662943799,28590100
2025-01-31,38.67908477783203,39.39389455478651,38.52023858153015,39.23504835848463,19903100
2025-02-03,39.274757385253906,39.632158454970174,38.698937607526204,38.93720877452877,20541800
2025-02-04,39.74136734008789,39.89028729820217,39.383962470367116,39.5825211521222,12813100
2025-02-05,40.74408721923828,41.230552015858514,40.05905995249894,40.07891619951086,25371500
2025-02-06,40.833438873291016,40.86322135053102,40.37675276152349,40.7738701316191,12224900
2025-02-07,40.56538391113281,41.448966054609734,40.55545389424442,41.210694882781716,19136200
2025-02-10,41.65745162963867,41.90564903513536,41.49860544160846,41.64752539978322,25509400
2025-02-11,41.14120101928711,41.59788712863478,41.091562295086156,41.41918469175784,15264200
2025-02-12,41.826229095458984,42.17370395875134,40.803653178699264,41.06178060902384,21179300
2025-02-13,42.20348358154297,42.28290856617534,41.41918268785274,41.95528618535438,17219600
2025-02-14,40.78379821777344,42.35240380227686,40.704373232638204,42.29283506342544,26322400
2025-02-18,41.240482330322266,41.419184767526104,40.84336496160442,41.33975977890577,21365800
2025-02-19,41.240482330322266,41.39932852037102,40.81358248446775,41.05184987594493,12767300
2025-02-20,41.9354362487793,42.2630548621146,41.339760189782105,41.40925516191965,16326300
2025-02-21,40.50581741333008,41.726948241956386,40.45617868771607,41.717022011710384,31767300
2025-02-24,40.674591064453125,40.87314595440951,40.03920632733246,40.87314595440951,12704000
2025-02-25,40.088844299316406,40.49588787561353,39.2449708840329,40.36682416980468,20002900
2025-02-26,40.56538391113281,40.81358131265742,39.44353059582787,39.52295558216781,12880600
2025-02-27,39.17547607421875,40.16826565818086,39.135763581934256,39.910142032715065,21976300
2025-02-28,39.4336051940918,39.44353142399681,38.30182562532706,38.579805508969805,15602200
2025-03-03,39.423675537109375,40.56538513339991,39.2251168524686,40.09877279257287,16743500
2025-03-04,39.989566802978516,40.46610539139388,39.20526583984042,40.158343016671154,18770600
2025-03-05,41.39932632446289,41.41918257056476,39.900211934901556,39.91014195154834,18539800
2025-03-06,41.0617790222168,41.63759502873378,40.763942895591335,41.07170525198786,16373000
2025-03-07,41.339759826660156,42.00493085195214,40.62495007701908,41.121344894893845,17132100
2025-03-10,40.2179069519043,41.30004781911434,39.91014458499712,41.08163667196549,20333800
2025-03-11,41.5383186340332,41.73687731920842,40.55545522537143,40.605097737059175,22449300
2025-03-12,41.59788513183594,41.80637003578729,40.922787910972,41.16105529057591,17152200
2025-03-13,42.8984375,43.22605988427059,41.76665796741386,41.8758654288374,30784900
2025-03-14,43.325340270996094,43.55368143893676,42.89844041309207,43.46433021781285,23488100
2025-03-17,44.248634338378906,44.30820308068839,43.45440337687892,43.54375459674717,18558800
2025-03-18,44.526611328125,45.3208460250891,44.36776514617052,45.11235733418058,21782900
2025-03-19,44.903873443603516,44.953512166485815,44.21884997856749,44.54646857934409,17130700
2025-03-20,44.834381103515625,45.013083546125635,44.06000637700027,44.32806004091528,10082900
2025-03-21,44.17913818359375,44.30820189488089,43.52389718449329,44.21885067740392,18163600
2025-03-24,43.93094253540039,44.43726359656255,43.87137379230225,44.238708693952766,14465100
2025-03-25,44.69538879394531,45.29106104636511,44.53654260748725,44.546468837244454,16156900
2025-03-26,44.3479118347168,44.96344414431553,44.238708154489885,44.89394917181115,10123300
2025-03-27,45.430049896240234,45.569043619849396,44.59610649054391,44.89394639680039,16699400
2025-03-28,45.241424560546875,46.60154533605643,45.11236084416959,45.76760186911212,21557400
2025-03-31,45.63854217529297,45.76760210514384,44.17914015381603,45.66832465338286,22217500
2025-04-01,45.469764709472656,45.926447034493734,45.01308238445157,45.59882842295841,17174800
2025-04-02,45.430049896240234,45.67824729332614,44.79466516565098,45.43997991295104,15903800
2025-04-03,45.390342712402344,46.37320231697945,43.2161310172501,43.54375341023704,30543000
2025-04-04,41.37947082519531,44.248632162843855,41.16105590132445,44.159280947368664,59893500
2025-04-07,41.15113067626953,43.384907330488346,39.969708599791005,40.41646468807314,33751700
2025-04-08,41.20077133178711,43.21613315129596,40.88307894015592,42.958009503292644,22508400
2025-04-09,44.66560745239258,45.00315608059174,42.46161324549267,42.958008064186025,47895600
2025-04-10,46.82988357543945,47.31635214540173,44.83437814745327,44.943585609313686,36181600
2025-04-11,49.341644287109375,49.78840036825703,48.50770086469768,48.51762709441572,40991500
2025-04-14,49.65933609008789,49.83803852050051,48.07087046277484,48.59705152440832,20729500
2025-04-15,50.16565704345703,50.37414573675592,49.54020232513563,50.106092091536,14842000
2025-04-16,51.535709381103516,52.429221560193945,50.92018087283671,51.9328267467419,36630500
2025-04-17,50.5528450012207,51.22794223736513,50.00681147447819,51.138591021193314,25661200
2025-04-21,51.287513732910156,52.866049445299744,50.582633982565575,52.28030339385475,36299300
2025-04-22,49.867820739746094,51.57542004947822,49.65933583440207,51.52578132732847,38019600
2025-04-23,48.378639221191406,48.825395321417496,47.425562065503726,47.58440825811834,38934600
2025-04-24,49.40121078491211,49.46077952665885,48.44813364011579,49.25229461133314,22803300
2025-04-25,48.45806121826172,48.54741243278849,47.73332527251868,47.87231520907327,19299600
2025-04-28,49.07359313964844,49.07359313964844,47.96166978215659,48.19001094922774,15128300
2025-04-29,48.13043975830078,48.8551757179326,48.051018558972594,48.42827588336715,13110200
2025-04-30,48.6566162109375,48.67647245722965,47.64397416038021,47.65390038993041,15832300
2025-05-01,46.85967254638672,47.29649863187763,46.55190638946849,47.20714741130086,27130000
2025-05-02,46.740535736083984,47.76310780234276,46.39305710711259,47.50498038799924,14244100
2025-05-05,48.36871337890625,48.547415820429656,47.70354233830423,48.51762955538109,20923200
2025-05-06,50.42378616333008,50.463498657414156,49.014022920880365,49.55013022943977,31155000
2025-05-07,49.460777282714844,49.91745958714525,48.93460000966205,49.18279740822533,22412000
2025-05-08,48.527557373046875,49.689119403103575,48.368711186358986,49.49056072294576,20400400
2025-05-09,50.006813049316406,50.10609428551825,48.755899770708446,49.26222082016616,20695300
2025-05-12,46.283851623535156,47.73332736577709,46.01579796819984,47.713471118656855,42761600
2025-05-13,46.204429626464844,46.41291453684871,45.82716851206177,46.383132060277255,22356300
2025-05-14,45.22156524658203,45.33077270786624,44.77480917187015,45.18185275389837,26797000
2025-05-15,46.15479278564453,46.26399646659127,45.281136827726655,45.7179629130896,23456700
2025-05-16,45.99594497680664,46.015797436505586,44.923730367854375,45.082576555788954,17272000
2025-05-19,46.998661041259766,47.05822978220242,46.31363756278271,46.76038986468104,19577600
2025-05-20,48.45806121826172,48.46798744779059,46.91923432505714,47.08801052458181,26942300
2025-05-21,49.083518981933594,49.34164641202048,48.61691042125525,48.7261178888157,23175400
2025-05-22,48.82539367675781,49.21258102151422,48.34885511496594,48.924671123600845,16934800
2025-05-23,50.16565704345703,50.423784459087365,49.39128237094953,49.98695461331042,24171600
2025-05-27,49.41114044189453,49.94724775213087,48.98424059713506,49.05373556840364,20431100
2025-05-28,49.98695755004883,49.99688756741356,49.421067750402386,49.560057695972816,13211000
2025-05-29,49.91746139526367,50.473424951572646,49.579912769503196,50.22522754401912,11852300
2025-05-30,50.28479766845703,50.35429264150834,49.36150298398454,49.4905629126844,16795500
2025-06-02,53.38229751586914,53.44186625555881,51.28751084334663,51.3470795830363,39386800
2025-06-03,52.70720291137695,52.70720291137695,51.99239314820183,52.478861745294225,24482500
2025-06-04,52.82633590698242,53.114245811898215,52.48878727743782,52.87597463161123,18924400
2025-06-05,52.76676940917969,54.226167563985676,52.429220789506445,53.36244166168925,28630300
2025-06-06,51.247798919677734,52.707200867160964,51.09888274958653,52.707200867160964,31562000
2025-06-09,51.75412368774414,51.94275235119554,51.03931395307894,51.29743758660147,15247300
2025-06-10,51.05916976928711,52.22073179113142,50.75140362785885,52.05195937586521,17301700
2025-06-11,51.56549072265625,51.56549072265625,50.920179751691975,51.13859088951149,13531000
2025-06-12,53.14402770996094,53.37236887051805,52.33987053304063,52.41929173414264,25699500
2025-06-13,54.06732177734375,54.30559295242474,53.46171950340509,53.94818808339918,22541400
2025-06-16,53.163883209228516,53.75955925147826,53.114244485838995,53.31280316658891,18475000
2025-06-17,53.12417221069336,53.62056703294208,52.67741990042307,53.40215588644316,13406500
2025-06-18,52.61785125732422,53.312804767217834,52.518573807564536,52.96532611867505,14897000
2025-06-20,51.91297149658203,53.044751087034605,51.88318523191247,52.31008508265398,18722300
2025-06-23,52.72705841064453,53.35251694454645,51.89311496117262,52.14131237128698,21458300
2025-06-24,51.48606872558594,51.75412236925646,50.334432953070966,51.16837635987089,22159900
2025-06-25,51.54563522338867,51.783906398418296,51.079026677543084,51.21801661831376,12728900
2025-06-26,52.2405891418457,52.2405891418457,51.386789456192545,51.386789456192545,14874300
2025-06-27,50.36421585083008,50.75140318808981,49.957172267147826,50.55284451105637,32657400
2025-06-30,51.684627532958984,51.69455376251655,50.38407180379706,50.56277423336715,19782700
2025-07-01,51.664772033691406,52.66748786994064,51.585347047315494,52.62777537675269,19063300
2025-07-02,52.28030014038086,52.37957758542035,51.4662129720434,51.95268154199714,13096100
2025-07-03,52.528499603271484,52.538425833288585,51.77398114463844,51.81368985189877,11610900
2025-07-07,52.78662109375,52.82633358658545,50.94996185281584,51.555564113385245,22030200
2025-07-08,50.42378616333008,52.56821161037583,49.98695630278898,52.55828159325887,37415300
2025-07-09,51.128665924072266,51.28751211331957,50.19544503564333,50.48335114995965,19712100
2025-07-10,51.52578353881836,51.52578353881836,50.61241510585571,51.30736860735496,13666200
2025-07-11,52.042030334472656,52.21080654009429,51.535709291991495,51.94275288683066,19044800
2025-07-14,52.071815490722656,52.91568513930241,52.00232052141335,52.04202922731025,13297300
2025-07-15,51.247798919677734,52.22073228893594,50.41385549071473,52.081742348640745,20154900
2025-07-16,51.44635772705078,51.99239125978058,50.60248806621308,51.337150263066455,16545300
2025-07-17,50.870540618896484,51.04923926214798,50.08623592830574,50.69183818845323,17442300
2025-07-18,50.76133346557617,51.416574452117196,50.75140344871804,51.31729321949474,12887800
2025-07-21,52.6377067565918,52.965325365895964,51.555565905946814,51.565492135904925,22674100
2025-07-22,54.08717727661133,54.38501340095201,52.83626403950373,53.25323385614233,23906900
2025-07-23,53.4517936706543,54.17652964392143,53.23337874080682,53.779412278233636,22084600
2025-07-24,52.945472717285156,53.412081267491274,52.15123798455872,52.66748904595415,12142200
2025-07-25,53.570926666259766,53.59078291300417,52.46892958869202,52.53842455870153,25492200
2025-07-28,52.21080780029297,52.95540003715556,51.76405170073702,52.76677136720615,20458100
2025-07-29,52.86604690551758,52.975254368925675,52.14131094230871,52.37957832866109,13473500
2025-07-30,51.406646728515625,52.568212585269265,51.1485230865659,52.171095211447586,21662100
2025-07-31,51.26765441894531,51.9427516509859,50.99960077205933,51.644915527954296,16429400
2025-08-01,52.071815490722656,52.67741775515387,51.56549067182138,52.359725384827954,20409400
2025-08-04,54.543861389160156,54.65306885537262,52.776697044098746,52.78662327412174,27343200
2025-08-05,56.05290222167969,56.251460907317174,54.176530406148906,54.21624290071479,32074400
2025-08-06,56.9761962890625,56.9761962890625,56.072757876785374,56.08268789391794,16684000
2025-08-07,57.5222282409668,58.05833553557374,57.1946096412793,57.492445764774786,22573200
2025-08-08,57.6413688659668,58.38596110893843,57.42295392946035,58.00869997875238,18210700
2025-08-11,57.27403259277344,57.58179874254509,55.933768102435785,56.18196551080883,17523500
2025-08-12,57.790283203125,57.81013945010204,56.95633976604854,57.41302587213679,11586200
2025-08-13,57.65129470825195,58.34624822112102,57.452736020690516,58.23704075360263,10707200
2025-08-14,57.28396224975586,58.10797567103348,57.00597857883542,57.23432352583174,11226900
2025-08-15,57.859779357910156,58.137763034085154,56.92655845404423,57.38324078228552,13540600
2025-08-18,57.68107604980469,57.99876842876906,57.28396246969516,57.78035728522599,8505900
2025-08-19,56.191890716552734,57.62151018652615,56.18196448676318,57.42295150600852,15274300
2025-08-20,57.89949035644531,57.90942037347636,56.777637025024305,56.837205765635,15489900
2025-08-21,58.86249923706055,59.25961282460797,57.69100714749051,57.75057210266704,17900200
2025-08-22,59.74607849121094,60.2424732917114,57.95905796684763,58.36610155177034,19540500
2025-08-25,59.82550048828125,60.35168155912367,59.73614927151117,59.95456419854733,8388400
2025-08-26,61.15583801269531,61.15583801269531,60.004202225027406,60.12333970413193,17598200
2025-08-27,61.036705017089844,61.036705017089844,60.033989173267706,60.60980518007469,10691600
2025-08-28,60.88779067993164,61.175696798404765,60.26233214384351,60.95728565203122,15854800
2025-08-29,62.71451950073242,62.77408824229335,60.76865272271174,60.76865272271174,19954400
2025-09-02,64.33277130126953,64.60082116967197,62.74430561484289,63.92572391569924,41939600
2025-09-03,64.7298812866211,65.3553436053819,64.243416485439,65.0078687473947,25768700
2025-09-04,64.10442352294922,64.47175839802512,63.42932629877784,63.89593861797646,24753700
2025-09-05,65.86166381835938,66.38784871190408,64.69017926589426,65.53404898007915,31720200
2025-09-08,66.75517272949219,66.92395272345031,66.01058050555199,66.74525028672932,24932700
2025-09-09,66.36798858642578,67.45013327619634,66.18928614106845,67.16222336009929,24430000
2025-09-10,68.00608825683594,68.0954356859948,66.9735861539375,66.98351617086081,18297300
2025-09-11,69.25700378417969,69.25700378417969,67.58911697325665,67.74795936866751,18762100
2025-09-12,69.24707794189453,69.60448282109373,68.74075310063168,69.45556285903008,13891100
2025-09-15,69.97181701660156,70.24979690333075,68.65140498025411,68.80032494082585,16298200
2025-09-16,68.5223388671875,70.13066084003738,68.13515150649134,70.06116586694792,22742300
2025-09-17,68.1649398803711,69.4257793823455,67.28135013801207,67.74796247771707,28270300
2025-09-18,68.29399871826172,68.30392873526728,66.77503181490967,67.65861396881228,21638900
